개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
3010000,2.0023E+18,1978-12-22,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-759-6550,7676.86,          ,서울특별시 중구 소공동 1번지,"서울특별시 중구 을지로 30 (소공동, 롯데호텔)",4533,호텔롯데아케이드,2023-12-06 13:50,I,2026-03-26 22:48,그 밖의 대규모점포,198259.6536,451392.1982,대규모점포
3010000,2.0103E+18,2010-10-08,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,22380981,17758.45,100-451   ,서울특별시 중구 신당1동 773번지,서울특별시 중구 마장로 3 (신당동),     ,맥스타일,2023-01-02 8:56,I,2026-03-26 22:48,전문점,200863.5941,451837.4816,대규모점포
3010000,2.0113E+18,1970-01-29,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2269-1969,15144,100-726   ,서울특별시 중구 을지로6가 17번지,서울특별시 중구 장충단로13길 20 (을지로6가),     ,통일상가,2015-01-29 11:06,I,2026-03-26 22:48,그 밖의 대규모점포,200613.5103,451817.5154,대규모점포
3000000,2.0073E+18,2007-07-04,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-743-5390,9370.53,          ,서울특별시 종로구 인의동 48번지 2호,"서울특별시 종로구 종로 183 (인의동, 효성주얼리시티)",3130,효성주얼리시티,2021-05-02 13:31,I,2026-05-06 22:48,그 밖의 대규모점포,199812.6096,452132.6483,대규모점포
3000000,2.0073E+18,2007-09-07,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,3393.77,          ,서울특별시 종로구 창신동 23번지 76호 브라운스톤 창신,"서울특별시 종로구 지봉로 81 (창신동, 브라운스톤 창신)",3095,브라운스톤 창신상가,2019-01-31 14:46,I,2026-05-06 22:48,그 밖의 대규모점포,201258.0627,452787.1328,준대규모점포
3000000,2.0103E+18,2010-02-18,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,34130276,8390.2,110-410   ,서울특별시 종로구 인의동 112번지 2호,서울특별시 종로구 창경궁로 109 (인의동),     ,세운스퀘어,2024-10-14 10:32,I,2026-05-06 22:48,그 밖의 대규모점포,199670.9799,452221.775,대규모점포
3000000,2.0113E+18,2011-08-16,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-743-8546,273.3,110-876   ,서울특별시 종로구 숭인동 76번지 롯데캐슬천지인 1층,서울특별시 종로구 종로 347 (숭인동),     ,홈플러스(주)익스프레스 숭인점,2024-04-01 18:07,I,2026-05-06 22:48,구분없음,201359.5335,452395.6591,준대규모점포
3000000,2.0113E+18,2011-12-20,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-737-9994,432.9,110-061   ,서울특별시 종로구 신문로1가 24번지  고려빌딩 1층,"서울특별시  새문안로 91, 1층 (고려빌딩)",     ,홈플러스(주)익스프레스 광화문점,2024-04-01 18:06,I,2026-05-06 22:48,복합쇼핑몰,197700.034,452022.5035,준대규모점포
3000000,2.0123E+18,1955-07-05,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,22670291,16128.75,110-440   ,서울특별시 종로구 예지동 6번지 1호,서울특별시 종로구 창경궁로 88 (예지동),     ,광장시장,2020-10-04 14:50,I,2026-05-06 22:48,복합쇼핑몰,199837.4143,451974.1285,대규모점포
3000000,2.0193E+18,2019-09-17,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-430-4200,25198.02,          ,서울특별시 종로구 낙원동 288번지 낙원상가,"서울특별시 종로구 삼일대로 428, 낙원상가 506호 (낙원동)",3140,낙원상가,2019-09-25 15:06,I,2026-05-06 22:48,그 밖의 대규모점포,198838.913,452214.211,대규모점포
3040000,2.0113E+18,2011-10-05,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3437-8546,235.8,143-888   ,서울특별시 광진구 중곡4동 93번지 2호,서울특별시 광진구 용마산로 10 (중곡동),     ,홈플러스익스프레스 중곡2점,2022-09-28 15:13,I,2025-12-15 16:15,구분없음,207778.7142,450256.4373,준대규모점포
3010000,2.0143E+18,1959-02-24,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2267-5617,20707,          ,,서울특별시 중구 을지로36길 35 (오장동),     ,중부시장,2021-08-24 18:32,I,2026-03-26 22:48,그 밖의 대규모점포,200092.1659,451408.6993,대규모점포
3010000,2.0143E+18,1976-11-29,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2268-6691,18500,          ,,서울특별시 중구 동호로37길 20 (방산동),     ,방산종합시장,2025-04-16 14:58,I,2026-03-26 22:48,그 밖의 대규모점포,200002.9527,451823.5325,대규모점포
3010000,2.0143E+18,1990-06-04,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2232-2000,4448,          ,,서울특별시 중구 마장로1길 28 (신당동),     ,아트프라자,2020-11-03 17:17,I,2026-03-26 22:48,그 밖의 대규모점포,201070.9794,451874.6375,대규모점포
3010000,2.0083E+18,2008-08-27,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-318-8322,5835.93,          ,서울특별시 중구 명동2가 31번지 1호,"서울특별시 중구 명동8길 27 (명동2가, 엠 플라자)",4536,엠플라자(M plaza),2016-07-04 14:41,I,2026-03-26 22:48,쇼핑센터,198619.3882,451135.7403,대규모점포
3010000,2.0083E+18,2008-09-16,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2118-8700,40302.01,100-729   ,서울특별시 중구 을지로6가 18번지 21호 굿모닝시티쇼핑몰,"서울특별시 중구 장충단로 247 (을지로6가,굿모닝시티쇼핑몰)",     ,굿모닝시티 쇼핑몰,2025-10-31 17:54,I,2026-03-26 22:48,쇼핑센터,200573.6413,451621.0365,대규모점포
3010000,2.0093E+18,1962-02-23,          ,1,영업/정상,1,정상영업,          ,          ,          ,1962-02-23,02-2265-3531,24483.79,100-726   ,서울특별시 중구 을지로6가 17번지 48호,서울특별시 중구  청계천로  274 (을지로6가),     ,평화시장,2024-11-19 9:50,I,2026-03-26 22:48,그 밖의 대규모점포,200644.6738,451908.7,대규모점포
3010000,2.0093E+18,2002-01-15,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,37835204,21481.63,100-810   ,서울특별시 중구 명동2가 83번지 5호,서울특별시 중구 명동길 14 (명동2가),     ,눈스퀘어,2026-03-09 14:59,I,2026-03-26 22:48,그 밖의 대규모점포,198418.7417,451237.1686,대규모점포
3010000,2.0093E+18,1972-09-18,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,22785191,10041.58,100-194   ,서울특별시 중구 을지로4가 9번지 6호,서울특별시 중구 을지로 157 (을지로4가),     ,대림상가,2018-04-25 13:02,I,2026-03-26 22:48,그 밖의 대규모점포,199534.3297,451608.2229,대규모점포
3010000,2.0103E+18,1973-04-10,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-310-1041,78348.39,100-747   ,서울특별시 중구 충무로1가 52번지 5호 신세계백화점건물,"서울특별시 중구 소공로 63 (충무로1가,신세계백화점건물)",     ,신세계백화점,2025-01-31 16:39,I,2026-03-26 22:48,백화점,198263.9084,450960.763,대규모점포
3010000,2.0103E+18,2006-10-23,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2230-8200,8119,100-451   ,서울특별시 중구 신당1동 213번지 8호,서울특별시 중구 마장로1길 22 (신당동),     ,올레오,2023-03-10 13:30,I,2026-03-26 22:48,쇼핑센터,201040.3526,451852.1426,대규모점포
3010000,2.0213E+18,2021-07-16,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3452-2379,8767.97,          ,서울특별시 중구 남대문로2가 9-1,,     ,센터포인트 명동,2022-05-10 10:26,I,2026-03-26 22:48,쇼핑센터,198401.7013,451374.3122,대규모점포
3070000,2.00831E+18,2008-10-27,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-0941-3506,4382.65,          ,서울특별시 성북구 종암동 132번지,"서울특별시 성북구 종암로 132 (종암동, 종암우림카이저팰리스)",2797,종암우림카이저팰리스주상복합,2016-03-10 13:18,I,2025-12-15 16:15,그 밖의 대규모점포,202887.7353,455516.2043,대규모점포
3070000,2.01031E+18,2010-04-28,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,10006,          ,서울특별시 성북구 길음동 25번지 2호 신세계 이마트 미아점,"서울특별시 성북구 도봉로 17, 신세계 이마트 미아점 (길음동)",2729,이마트 미아점,2020-04-22 10:13,I,2025-12-15 16:15,대형마트,202555.3009,456503.0662,대규모점포
3070000,2.01031E+18,2010-05-19,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3669-8000,17817,          ,서울특별시 성북구 하월곡동 46-73 코업스타클래스,"서울특별시 성북구 화랑로 76, 코업스타클래스 (하월곡동)",2751,홈플러스 월곡점,2025-05-08 19:21,I,2025-12-15 16:15,대형마트,203502.0041,455500.569,대규모점포
3070000,2.01031E+18,2010-06-30,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-944-1051,19201,136-735   ,서울특별시 성북구 길음2동 230번지 동일하이빌뉴시티아파트,"서울특별시 성북구 종암로 167,  동 (하월곡동)",     ,이마트 하월곡점,2014-02-24 13:42,I,2025-12-15 16:15,대형마트,202667.4688,455858.9208,대규모점포
3070000,2.01131E+18,2011-09-02,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,1202,          ,,"서울특별시 성북구 성북로4길 52 (돈암동, 한진아파트)",     ,GS더프레시 동소문점,2025-05-13 15:57,I,2025-12-15 16:15,구분없음,200841.727,454721.5052,준대규모점포
3240000,2.00532E+18,2005-07-20,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-485-9001,3223.68,          ,서울특별시 강동구 천호동 563호,,     ,동아코아,2007-06-30 10:04,I,2026-05-06 22:47,쇼핑센터,211055.4862,448786.6974,
3080000,2.01431E+18,2014-12-24,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-981-1151,12353.04,142-100   ,서울특별시 강북구 미아동 71번지 1호,서울특별시 강북구 도봉로 52 (미아동),     ,연이스퀘어,2019-03-11 15:16,I,2026-04-30 22:35,쇼핑센터,202624.6173,456818.8521,대규모점포
3080000,2.02431E+18,2024-02-07,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2006-2364,227.01,          ,"서울특별시 강북구 미아동 7-5 대지쇼핑프라자 1층 101~104호, 106호~122호","서울특별시 강북구 오패산로30길 10, 대지쇼핑프라자 1층 101~104호, 106호~122호 (미아동)",1237,GS THE FRESH 북서울숲점,2025-05-02 9:47,I,2026-04-30 22:35,구분없음,203008.205,456808.9721,준대규모점포
3150000,2.00332E+18,2003-01-23,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-2166-1052,,          ,서울특별시 강서구 과해동 272호,,     ,신세계이마트(공항점),2007-07-14 13:55,I,2025-12-15 16:15,대형마트,                    ,                    ,
3150000,2.02432E+18,2024-10-25,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3487-6056,32442.38,          ,서울특별시 강서구 마곡동 767,서울특별시 강서구 마곡중앙로 143 (마곡동),7797,LEWEST A관,2025-08-18 15:01,I,2025-12-15 16:15,그 밖의 대규모점포,184522.9078,451531.9245,대규모점포
3010000,2.0043E+18,2004-06-01,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-390-2521,11090.62,          ,서울특별시 중구 봉래동2가 122호,서울특별시 중구 청파로 426 (봉래동2가),     ,롯데쇼핑(주)롯데마트 제타플렉스 서울역점,2026-01-14 9:39,I,2026-03-26 22:48,대형마트,197242.9948,450658.9479,대규모점포
3010000,2.0053E+18,1983-06-03,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2232-8082,12192.28,100-451   ,서울특별시 중구 신당1동 217번지 91호,서울특별시 중구 청계천로 334 (신당동),     ,청평화시장,2024-04-01 9:12,I,2026-03-26 22:48,그 밖의 대규모점포,201250.877,451908.7738,대규모점포
3010000,2.0053E+18,1973-10-30,          ,2,휴업,2,휴업처리,          ,2026-03-31,2027-03-31,2027-04-01,02-771-2500,13877.55,          ,서울특별시 중구 남대문로2가 123호,서울특별시 중구 남대문로 67 (남대문로2가),     ,롯데쇼핑본점영플라자,2026-04-23 8:37,U,2026-04-24 3:03,백화점,198315.5327,451248.1416,대규모점포
3010000,2.0063E+18,2006-04-14,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2232-0040,18815.13,          ,서울특별시 중구 신당동 193번지 2 호,서울특별시 중구 다산로 293 (신당동),     ,디오트,2022-08-05 13:57,I,2026-03-26 22:48,그 밖의 대규모점포,201236.0315,451872.4094,대규모점포
3010000,2.0063E+18,2006-04-21,2016-12-19,4,취소/말소/만료/정지/중지,4,직권취소,          ,          ,          ,          ,02-2250-2002,13006.43,100-889   ,서울특별시 중구 신당동 22번지,서울특별시 중구 마장로 22 (신당동),     ,패션몰 유어스,2017-03-23 13:37,I,2026-03-26 22:48,그 밖의 대규모점포,200999.3562,451654.4182,대규모점포
3010000,2.0063E+18,2006-06-07,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-2200-5000,9782.03,          ,서울특별시 중구 을지로7가 105호,서울특별시 중구 을지로 276 (을지로7가),     ,라모도 쇼핑몰,2007-07-07 11:22,I,2026-03-26 22:48,그 밖의 대규모점포,200673.0115,451443.2799,
3040000,2.0113E+18,2011-09-22,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-463-1903,662.55,143-903   ,서울특별시 광진구 중곡1동 229번지 5호,서울특별시 광진구 긴고랑로11길 11 (중곡동),     ,(주)이마트에브리데이 중곡동점,2024-07-25 13:06,I,2025-12-15 16:15,구분없음,207114.4989,451296.0494,준대규모점포
3160000,1.99932E+18,1999-07-27,          ,1,영업/정상,BBBB,,          ,          ,          ,          ,,7671,          ,서울특별시 구로구 구로동 188번지 26  호,,     ,이마트구로점,2007-07-07 9:54,I,2026-05-01 22:42,대형마트,                    ,                    ,
3070000,2.01231E+18,2012-04-20,          ,3,폐업,3,폐업처리,2024-04-08,          ,          ,          ,,80.49,136-131   ,서울특별시 성북구 월곡1동 62번지 1호,,     ,롯데슈퍼하월곡점,2025-08-14 14:49,I,2025-12-15 16:15,그 밖의 대규모점포,203353.7989,455765.4171,준대규모점포
3090000,2.01231E+18,1995-11-29,          ,1,영업/정상,1,정상영업,          ,          ,          ,2012-05-15,,3364.41,132-784   ,서울특별시 도봉구 창동 804번지,서울특별시 도봉구 덕릉로63가길 61 (창동),     ,대우상가,2022-03-24 11:05,I,2025-12-15 16:15,그 밖의 대규모점포,203242.9685,460001.0811,대규모점포
3090000,2.01231E+18,1989-08-04,          ,1,영업/정상,1,정상영업,          ,          ,          ,1986-08-04,,2775.53,132-828   ,서울특별시 도봉구 방학동 271번지 2호,서울특별시 도봉구 방학로 223 (방학동),     ,신동아프라자,2014-10-13 14:08,I,2025-12-15 16:15,그 밖의 대규모점포,202326.1758,462116.4086,대규모점포
3090000,2.01931E+18,2019-03-28,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,60527704,3338.57,          ,서울특별시 도봉구 쌍문동 711번지 금강아미움파크타운,"서울특별시 도봉구 방학로5길 33, 금강아미움파크타운 (쌍문동, 금강아미움파크타운)",1391,금강아미움쇼핑센터,2020-02-11 12:47,I,2025-12-15 16:15,그 밖의 대규모점포,203296.1646,462113.8605,대규모점포
3090000,2.02131E+18,2021-03-02,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,316.8,          ,서울특별시 도봉구 방학동 484-7,"서울특별시 도봉구 시루봉로 103-1, 1층 (방학동)",1362,GS THE FRESH 방학신동아점,2025-04-14 14:17,I,2025-12-15 16:15,구분없음,202346.0492,461967.4012,준대규모점포
3090000,2.02431E+18,2024-07-08,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2006-2364,292.8,          ,서울특별시 도봉구 창동 297-16,서울특별시 도봉구 해등로12길 3 (창동),1402,GS THE FRESH 창동점,2025-04-14 14:23,I,2025-12-15 16:15,구분없음,203589.0336,461254.3494,준대규모점포
3090000,2.02531E+18,2025-10-16,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2290-5996,1001.2,          ,서울특별시 도봉구 방학동 717-6 도봉 롯데캐슬 골든파크 B107~호,"서울특별시 도봉구 도봉로150마길 34, 지하1층 B107~B126호 (방학동, 도봉 롯데캐슬 골든파크)",1332,롯데슈퍼 도봉캐슬점,2026-04-24 11:24,U,2026-04-25 3:03,구분없음,203920.444,462830.4849,준대규모점포
3000000,1.9713E+18,1971-09-06,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-2278-5356,6194,          ,서울특별시 종로구 종로3가 175번지 4호,,     ,종로세운상가,2007-07-21 10:27,I,2026-05-06 22:48,그 밖의 대규모점포,                    ,                    ,
3010000,2.0253E+18,2025-06-05,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,5432.37,          ,서울특별시 중구 충무로1가 21-17,서울특별시 중구 명동8나길 38 (충무로1가),4535,Chapter M,2026-05-13 9:29,U,2026-05-14 3:03,그 밖의 대규모점포,198403.0832,451049.0124,대규모점포
3130000,2.00931E+18,1974-06-05,          ,3,폐업,3,폐업처리,2025-04-23,          ,          ,          ,,0,121-865   ,서울특별시 마포구 연남동 227번지 15호,서울특별시 마포구 성미산로 198 (연남동),     ,동진시장,2025-05-02 16:20,I,2025-12-15 16:15,시장,193456.6064,451125.4673,대규모점포
3000000,1.987E+18,1987-12-07,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,031-339-5465,,          ,서울특별시 종로구 창신동 766호,,     ,숭인제일아케이트,2007-07-21 10:27,I,2026-05-06 22:48,그 밖의 대규모점포,                    ,                    ,
3000000,1.9873E+18,1987-10-30,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-2267-0291,,          ,호,,     ,광장시장주식회사,2007-07-21 10:27,I,2026-05-06 22:48,그 밖의 대규모점포,                    ,                    ,
3000000,1.9913E+18,1991-07-31,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2262-0209,55081.94,110-784   ,서울특별시 종로구 종로6가 289번지 3 호,서울특별시 종로구 종로 266 (종로6가),     ,동대문종합시장,2026-01-06 13:54,I,2026-05-06 22:48,그 밖의 대규모점포,200717.749,452011.8651,대규모점포
3000000,2.0033E+18,2003-10-20,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2277-0114,4612.66,110-126   ,서울특별시 종로구 종로6가 289번지 57호,서울특별시 종로구 종로 272 (종로6가),     ,동대문종합시장 신관,2026-01-05 13:50,I,2026-05-06 22:48,복합쇼핑몰,200647.0133,452054.7649,대규모점포
3000000,2.0033E+18,2003-03-04,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,22670291,16128.75,110-833   ,서울특별시 종로구 예지동 6번지 1호,,     ,광장주식회사,2007-08-01 17:39,I,2026-05-06 22:48,시장,199837.4143,451974.1285,
3000000,2.0043E+18,2004-04-30,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-397-3445,4674.66,110-714   ,서울특별시 종로구 종로1가 1번지,서울특별시 종로구 종로 1 (종로1가),     ,종로1번지아케이트,2025-04-21 17:34,I,2026-05-06 22:48,전문점,197993.9046,452032.9586,대규모점포
3070000,2.01131E+18,2011-09-08,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3291-3333,331,136-062   ,서울특별시 성북구 돈암2동 636번지,"서울특별시 성북구 북악산로 844 (돈암동, 돈암이수브라운스톤아파트)",     ,GS더프레시 성북돈암점,2025-05-13 15:57,I,2025-12-15 16:15,구분없음,201501.4745,455061.6986,준대규모점포
3070000,2.01231E+18,2012-04-12,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-6053-1252,202,136-720   ,서울특별시 성북구 길음1동 1284번지 삼성래미안3차아파트,"서울특별시 성북구 길음로 33 (길음동, 길음뉴타운8단지아파트)",     ,GS더프레시 길음뉴타운점,2025-05-13 15:48,I,2025-12-15 16:15,구분없음,201514.971,456137.1021,준대규모점포
3030000,1.9803E+18,1980-09-05,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2210-4100,0,          ,서울특별시 성동구 용답동 234번지 한국자동차매매센터,"서울특별시 성동구 자동차시장1길 70 (용답동, 장안평중고자동차시장)",4808,자동차매매센타,2019-04-30 17:44,I,2026-05-07 22:31,전문점,205784.8688,450883.524,대규모점포
3030000,1.9823E+18,1982-10-16,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,22972484,0,          ,서울특별시 성동구 옥수동 220번지 1호 한남하이츠아파트,"서울특별시 성동구 독서당로 160, 한남하이츠아파트 (옥수동)",4736,한남하이츠상가,2023-12-07 15:08,I,2026-05-07 22:31,구분없음,201181.599,448609.5881,대규모점포
3030000,1.9983E+18,1998-08-03,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2297-6205,4049.55,          ,서울특별시 성동구 행당동 347번지 행당동 대림아파트,"서울특별시 성동구 행당로 87, 행당동 대림아파트 (행당동)",4713,대림리빙프라자,2018-10-02 16:57,I,2026-05-07 22:31,그 밖의 대규모점포,202326.503,450625.5842,대규모점포
3030000,2.0003E+18,2000-03-31,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2281-7003,5873.69,          ,서울특별시 성동구 행당동 346번지 행당 한진타운 종합상가,"서울특별시 성동구 행당로 84, 행당 한진타운 종합상가 (행당동)",4717,한진종합상가,2024-01-22 16:10,I,2026-05-07 22:31,그 밖의 대규모점포,202511.1429,450401.3037,대규모점포
3070000,2.02331E+18,2023-04-18,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-380-5042,828.69,          ,서울특별시 성북구 길음동 1286-10 길음뉴타운9단지래미안 상가,"서울특별시 성북구 길음로7길 6, 길음뉴타운9단지래미안 상가 지하1층 B04~B08호 (길음동)",2721,이마트에브리데이 길음점,2025-01-22 18:07,I,2025-12-15 16:15,그 밖의 대규모점포,201912.4356,455775.861,준대규모점포
3070000,2.02331E+18,2023-04-18,          ,1,영업/정상,5,영업개시전,          ,          ,          ,          ,02-380-5042,828.69,          ,서울특별시 성북구 길음동 1286-10 길음뉴타운9단지래미안 상가,"서울특별시 성북구 길음로7길 6, 길음뉴타운9단지래미안 상가 지하1층 B04~B08호 (길음동)",2721,이마트에브리데이 길음점,2023-04-20 9:38,I,2025-12-15 16:15,구분없음,201912.4356,455775.861,준대규모점포
3070000,2.02531E+18,2025-01-15,          ,1,영업/정상,5,영업개시전,          ,          ,          ,          ,02-2006-2364,329,          ,서울특별시 성북구 보문동2가 79 신한은행보문동지점,"서울특별시 성북구 보문로 121, 신한은행보문동지점 1층 일부 (보문동2가)",2871,GS더프레시 보문역사거리점,2025-05-12 10:39,I,2025-12-15 16:15,구분없음,201572.0413,453729.4578,준대규모점포
3080000,1.96631E+18,1966-12-19,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-989-4730,5301.07,          ,서울특별시 강북구 수유동 54번지 5호 수유시장,"서울특별시 강북구 도봉로67길 18, 수유시장 (수유동)",1117,수유시장,2019-03-11 19:23,I,2026-04-30 22:35,그 밖의 대규모점포,201956.181,458714.3658,대규모점포
3080000,1.97131E+18,1971-07-19,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-901-1683,2651,142-061   ,서울특별시 강북구 번1동 413번지 3호,서울특별시 강북구 한천로123길 26 (번동),     ,북부시장,2014-09-18 11:39,I,2026-04-30 22:35,시장,202608.9341,459320.0308,대규모점포
3080000,1.97131E+18,1971-11-18,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-902-1353,3634.6,          ,서울특별시 강북구 수유동 32번지 2호 수유중앙시장,"서울특별시 강북구 노해로17길 21, 수유중앙시장 (수유동)",1076,수유중앙시장,2019-03-11 18:50,I,2026-04-30 22:35,그 밖의 대규모점포,201812.9047,459775.9928,대규모점포
3080000,1.97531E+18,1975-02-11,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-980-0740,5023.11,          ,서울특별시 강북구 미아동 701번지 3호 동북프라자,"서울특별시 강북구 솔샘로 233, 동북프라자 (미아동)",1189,동북프라자,2020-10-28 14:41,I,2026-04-30 22:35,그 밖의 대규모점포,201589.778,457545.1009,대규모점포
3080000,1.97531E+14,1975-02-11,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-980-0740,3243,          ,서울특별시 강북구 미아동 701번지 3호 동북프라자,"서울특별시 강북구 솔샘로 233, 동북프라자 (미아동)",1189,동북시장,2018-07-13 15:13,I,2026-04-30 22:35,그 밖의 대규모점포,201589.778,457545.1009,대규모점포
3080000,1.99831E+18,1998-10-12,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-988-0450,,          ,서울특별시 강북구 수유동 63호,,     ,수유프라자,2007-06-30 10:46,I,2026-04-30 22:35,그 밖의 대규모점포,202000.5137,458815.9777,
3080000,1.99831E+18,1998-06-25,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-982-2278,4239.91,          ,서울특별시 강북구 수유동 63번지,"서울특별시 강북구 도봉로 261 (수유동, 삼호아파트,수유프라자)",1114,수유프라자,2026-04-21 13:28,I,2026-04-30 22:35,그 밖의 대규모점포,202000.5137,458815.9777,대규모점포
3070000,1.96831E+18,1968-08-14,          ,3,폐업,3,폐업처리,2008-04-22,          ,          ,          ,02-915-1254,3583.4,          ,서울특별시 성북구 장위동 60번지 1호,,     ,장석시장,2008-10-07 11:10,I,2025-12-15 16:15,시장,205020.6087,456783.7666,
3060000,2.01031E+18,2010-07-21,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-380-9426,5100.83,131-141   ,서울특별시 중랑구 묵1동 170번지 1호 외 35필지,서울특별시 중랑구 동일로 932 (묵동),     ,주식회사 이마트 묵동점,2024-04-18 13:11,I,2025-12-15 16:15,대형마트,206777.7314,456837.2196,대규모점포
3060000,2.01031E+18,2010-12-29,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-6922-8100,22618.65,131-221   ,서울특별시 중랑구 상봉1동 500번지,"서울특별시 망우로 353-0 (상봉동, 프레미어스 엠코)",     ,홈플러스(주) 서울 상봉점,2024-02-29 18:12,I,2025-12-15 16:15,대형마트,207923.7459,455090.7183,대규모점포
3060000,2.01031E+18,2010-07-21,          ,4,취소/말소/만료/정지/중지,4,직권취소,          ,          ,          ,          ,02-380-9426,5100.83,131-141   ,서울특별시 중랑구 묵1동 170번지 1호 외 35필지,,     ,신세계 이마트 묵동점,2013-05-31 9:30,I,2025-12-15 16:15,대형마트,206777.7314,456837.2196,대규모점포
3060000,2.01131E+18,2011-07-04,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-491-8546,466.1,131-122   ,서울특별시 중랑구 중화2동 314번지 1호,서울특별시 중랑구 동일로129길 35 (중화동),     ,홈플러스(주) 익스프레스 태릉점,2024-04-15 15:31,I,2025-12-15 16:15,그 밖의 대규모점포,206771.2173,455221.9895,준대규모점포
3130000,2.01431E+18,2009-06-18,          ,3,폐업,3,폐업처리,2022-01-19,          ,          ,          ,,206.9,          ,,서울특별시 마포구 신촌로 88 (노고산동),     ,롯데슈퍼 신촌점,2022-01-19 14:59,I,2025-12-15 16:15,구분없음,194219.1914,450346.6098,준대규모점포
